left;top;botton;rigth
405;295;400;130
405;295;405;125
405;295;415;115
405;295;425;105
405;295;435;95
405;295;445;85
405;295;450;50
405;295;445;55
405;295;440;60
405;295;430;70
405;295;420;80
405;295;410;90
405;295;400;100
405;295;390;110
405;295;385;115
405;295;380;120
405;295;375;125
405;295;365;135
405;295;355;145
405;295;345;155
405;295;335;165
405;295;330;170
405;295;325;175
405;295;320;180
405;295;310;190
405;290;305;210
405;280;305;220
405;270;305;230
405;265;305;235
405;260;305;240
405;255;305;245
405;245;305;255
405;235;305;265
405;225;305;275
405;215;305;285
405;210;305;290
405;205;305;295
405;200;305;300
405;190;305;310
405;180;305;320
405;170;305;330
405;160;305;340
405;150;305;350
405;145;305;355
405;140;305;360
405;135;305;365
405;125;305;375
405;115;305;385
415;85;305;395
420;80;305;395
425;75;305;395
430;70;305;395
440;60;305;395
450;50;305;395
460;40;305;395
470;30;305;395
475;25;305;395
480;20;305;395
485;15;305;395
495;5;305;395
505;0;305;395
515;10;305;395
525;20;305;395
535;30;305;395
540;35;305;395
545;40;305;395
550;45;305;395
560;55;305;395
570;65;305;395
580;75;305;395
590;85;305;395
595;90;305;395
600;95;305;395
605;100;305;395
615;110;305;395
625;120;305;395
635;130;305;395
645;140;305;395
655;150;305;395
660;155;305;395
665;160;305;395
670;165;305;395
680;175;305;395
690;185;305;395
700;195;305;395
710;205;305;395
720;215;305;395
725;220;305;395
730;225;305;395
725;230;305;395
715;240;305;395
705;250;305;395
695;260;305;395
685;270;305;395
680;275;305;395
675;280;305;395
670;285;305;395
640;295;315;395
630;295;325;395
620;295;335;395
615;295;340;395
610;295;345;395
605;295;350;395
595;295;360;395
585;295;370;395
575;295;380;395
565;295;390;395
560;295;395;395
555;295;400;395
550;295;405;395
540;295;415;395
530;295;425;395
520;295;435;395
510;295;445;395
405;295;450;375
405;295;445;370
405;295;440;365
405;295;430;355
405;295;420;345
405;295;410;335
405;295;400;325
405;295;390;315
405;295;385;310
405;295;380;305
405;295;375;300
405;295;365;290
405;295;355;280
405;295;345;270
405;295;335;260
405;295;330;255
405;295;325;250
405;295;320;245
405;295;310;235
405;290;305;215
405;280;305;205
405;270;305;195
405;265;305;190
405;260;305;185
405;255;305;180
405;245;305;170
405;235;305;160
405;225;305;150
405;215;305;140
405;210;305;135
405;205;305;130
405;200;305;125
405;190;305;115
405;180;305;105
405;170;305;95
405;160;305;85
405;150;305;75
405;145;305;70
405;140;305;65
405;135;305;60
405;125;305;50
405;115;305;40
405;105;305;30
405;95;305;20
405;85;305;10
405;80;305;5
405;75;305;0
405;70;305;5
405;60;305;15
405;50;305;25
405;40;305;35
405;30;305;45
405;25;305;50
405;20;305;55
405;15;305;60
405;5;305;70
405;0;305;80
405;10;305;90
405;20;305;100
405;30;305;110
405;35;305;115
405;40;305;120
405;45;305;125
405;55;305;135
405;65;305;145
405;75;305;155
405;85;305;165
405;90;305;170
405;95;305;175
405;100;305;180
405;110;305;190
405;120;305;200
405;130;305;210
405;140;305;220
405;150;305;230
405;155;305;235
405;160;305;240
405;165;305;245
405;175;305;255
405;185;305;265
405;195;305;275
405;205;305;285
405;215;305;295
405;220;305;300
405;230;305;310
405;240;305;320
405;250;305;330
405;260;305;340
405;270;305;350
405;275;305;355
405;280;305;360
405;285;305;365
415;295;335;395
420;295;340;395
425;295;345;395
430;295;350;395
440;295;360;395
450;295;370;395
460;295;380;395
470;295;390;395
475;295;395;395
480;295;400;395
485;295;405;395
495;295;415;395
505;295;425;395
515;295;435;395
525;295;445;395
660;295;450;395
665;295;445;395
670;295;440;395
680;295;430;395
690;295;420;395
700;295;410;395
710;295;400;395
720;295;390;395
725;295;385;395
730;295;380;395
725;295;375;395
715;295;365;395
705;295;355;395
695;295;345;395
685;295;335;395
680;295;330;395
675;295;325;395
670;295;320;395
660;295;310;395
640;290;305;395
630;280;305;395
620;270;305;395
615;265;305;395
610;260;305;395
605;255;305;395
595;245;305;395
585;235;305;395
575;225;305;395
565;215;305;395
560;210;305;395
555;205;305;395
550;200;305;395
540;190;305;395
530;180;305;395
520;170;305;395
510;160;305;395
500;150;305;395
495;145;305;395
490;140;305;395
485;135;305;395
475;125;305;395
465;115;305;395
455;105;305;395
445;95;305;395
435;85;305;395
430;80;305;395
420;70;305;395
410;60;305;395
405;40;305;390
405;30;305;380
405;25;305;375
405;20;305;370
405;15;305;365
405;5;305;355
405;0;305;345
405;10;305;335
405;20;305;325
405;30;305;315
405;35;305;310
405;40;305;305
405;45;305;300
405;55;305;290
405;65;305;280
405;75;305;270
405;85;305;260
405;90;305;255
405;95;305;250
405;100;305;245
405;110;305;235
405;120;305;225
405;130;305;215
405;140;305;205
405;150;305;195
405;155;305;190
405;160;305;185
405;165;305;180
405;175;305;170
405;185;305;160
405;195;305;150
405;205;305;140
405;215;305;130
405;220;305;125
405;230;305;115
405;240;305;105
405;250;305;95
405;260;305;85
405;270;305;75
405;275;305;70
405;280;305;65
405;285;305;60
405;295;315;30
405;295;325;20
405;295;335;10
405;295;340;5
405;295;345;0
405;295;350;5
405;295;360;15
405;295;370;25
405;295;380;35
405;295;390;45
405;295;395;50
405;295;400;55
405;295;405;60
405;295;415;70
405;295;425;80
405;295;435;90
405;295;445;100
405;295;450;235
405;295;445;240
405;295;440;245
405;295;430;255
405;295;420;265
405;295;410;275
405;295;400;285
405;295;390;295
405;295;385;300
405;295;375;310
405;295;365;320
405;295;355;330
405;295;345;340
405;295;335;350
405;295;330;355
405;295;325;360
405;295;320;365
405;295;310;375
415;270;305;395
420;265;305;395
425;260;305;395
430;255;305;395
440;245;305;395
450;235;305;395
460;225;305;395
470;215;305;395
475;210;305;395
480;205;305;395
485;200;305;395
495;190;305;395
505;180;305;395
515;170;305;395
525;160;305;395
535;150;305;395
540;145;305;395
545;140;305;395
550;135;305;395
560;125;305;395
570;115;305;395
580;105;305;395
590;95;305;395
600;85;305;395
605;80;305;395
615;70;305;395
625;60;305;395
635;50;305;395
645;40;305;395
655;30;305;395
660;25;305;395
665;20;305;395
670;15;305;395
680;5;305;395
690;0;305;395
700;10;305;395
710;20;305;395
720;30;305;395
725;35;305;395
730;40;305;395
725;45;305;395
715;55;305;395
705;65;305;395
695;75;305;395
685;85;305;395
680;90;305;395
675;95;305;395
670;100;305;395
660;110;305;395
650;120;305;395
640;130;305;395
630;140;305;395
620;150;305;395
615;155;305;395
610;160;305;395
605;165;305;395
595;175;305;395
585;185;305;395
575;195;305;395
565;205;305;395
555;215;305;395
550;220;305;395
540;230;305;395
530;240;305;395
520;250;305;395
510;260;305;395
500;270;305;395
495;275;305;395
490;280;305;395
485;285;305;395
455;295;315;395
445;295;325;395
435;295;335;395
430;295;340;395
420;295;350;395
410;295;360;395
405;295;380;390
405;295;390;380
405;295;395;375
405;295;400;370
405;295;405;365
405;295;415;355
405;295;425;345
405;295;435;335
405;295;445;325
405;295;450;190
405;295;445;185
405;295;440;180
405;295;430;170
405;295;420;160
405;295;410;150
405;295;400;140
405;295;390;130
405;295;385;125
405;295;375;115
405;295;365;105
405;295;355;95
405;295;345;85
405;295;335;75
405;295;330;70
405;295;325;65
405;295;320;60
405;295;310;50
405;290;305;30
405;280;305;20
405;270;305;10
405;265;305;5
405;260;305;0
405;255;305;5
405;245;305;15
405;235;305;25
405;225;305;35
405;215;305;45
405;210;305;50
405;205;305;55
405;200;305;60
405;190;305;70
405;180;305;80
405;170;305;90
405;160;305;100
405;150;305;110
405;145;305;115
405;140;305;120
405;135;305;125
405;125;305;135
405;115;305;145
405;105;305;155
405;95;305;165
405;85;305;175
405;80;305;180
405;70;305;190
405;60;305;200
405;50;305;210
405;40;305;220
405;30;305;230
405;25;305;235
405;20;305;240
405;15;305;245
405;5;305;255
405;0;305;265
405;10;305;275
405;20;305;285
405;30;305;295
405;35;305;300
405;45;305;310
405;55;305;320
405;65;305;330
405;75;305;340
405;85;305;350
405;90;305;355
405;95;305;360
405;100;305;365
405;110;305;375
405;120;305;385
415;150;305;395
420;155;305;395
425;160;305;395
430;165;305;395
440;175;305;395
450;185;305;395
460;195;305;395
470;205;305;395
480;215;305;395
485;220;305;395
495;230;305;395
505;240;305;395
515;250;305;395
525;260;305;395
535;270;305;395
540;275;305;395
545;280;305;395
550;285;305;395
580;295;315;395
590;295;325;395
600;295;335;395
605;295;340;395
615;295;350;395
625;295;360;395
635;295;370;395
645;295;380;395
655;295;390;395
660;295;395;395
665;295;400;395
670;295;405;395
680;295;415;395
690;295;425;395
700;295;435;395
710;295;445;395
615;295;450;395
610;295;445;395
605;295;440;395
595;295;430;395
585;295;420;395
575;295;410;395
565;295;400;395
555;295;390;395
550;295;385;395
540;295;375;395
530;295;365;395
520;295;355;395
510;295;345;395
500;295;335;395
495;295;330;395
490;295;325;395
485;295;320;395
475;295;310;395
455;290;305;395
445;280;305;395
435;270;305;395
430;265;305;395
420;255;305;395
410;245;305;395
405;225;305;390
405;215;305;380
405;210;305;375
405;205;305;370
405;200;305;365
405;190;305;355
405;180;305;345
405;170;305;335
405;160;305;325
405;150;305;315
405;145;305;310
405;140;305;305
405;135;305;300
405;125;305;290
405;115;305;280
405;105;305;270
405;95;305;260
405;85;305;250
405;80;305;245
405;70;305;235
405;60;305;225
405;50;305;215
405;40;305;205
405;30;305;195
405;25;305;190
405;20;305;185
405;15;305;180
405;5;305;170
405;0;305;160
405;10;305;150
405;20;305;140
405;30;305;130
405;35;305;125
405;45;305;115
405;55;305;105
405;65;305;95
405;75;305;85
405;85;305;75
405;90;305;70
405;95;305;65
405;100;305;60
405;110;305;50
405;120;305;40
405;130;305;30
405;140;305;20
405;150;305;10
405;155;305;5
405;160;305;0
405;165;305;5
405;175;305;15
405;185;305;25
405;195;305;35
405;205;305;45
405;215;305;55
405;220;305;60
405;230;305;70
405;240;305;80
405;250;305;90
405;260;305;100
405;270;305;110
405;275;305;115
405;280;305;120
405;285;305;125
405;295;315;155
405;295;325;165
405;295;335;175
405;295;340;180
405;295;350;190
405;295;360;200
405;295;370;210
405;295;380;220
405;295;390;230
405;295;395;235
405;295;400;240
405;295;405;245
405;295;415;255
405;295;425;265
405;295;435;275
405;295;445;285
420;295;450;395
425;295;445;395
430;295;440;395
440;295;430;395
450;295;420;395
460;295;410;395
470;295;400;395
480;295;390;395
485;295;385;395
495;295;375;395
505;295;365;395
515;295;355;395
525;295;345;395
535;295;335;395
540;295;330;395
545;295;325;395
550;295;320;395
560;295;310;395
580;290;305;395
590;280;305;395
600;270;305;395
605;265;305;395
615;255;305;395
625;245;305;395
635;235;305;395
645;225;305;395
655;215;305;395
660;210;305;395
665;205;305;395
670;200;305;395
680;190;305;395
690;180;305;395
700;170;305;395
710;160;305;395
720;150;305;395
725;145;305;395
730;140;305;395
725;135;305;395
715;125;305;395
705;115;305;395
695;105;305;395
685;95;305;395
675;85;305;395
670;80;305;395
660;70;305;395
650;60;305;395
640;50;305;395
630;40;305;395
620;30;305;395
615;25;305;395
610;20;305;395
605;15;305;395
595;5;305;395
585;0;305;395
575;10;305;395
565;20;305;395
555;30;305;395
550;35;305;395
540;45;305;395
530;55;305;395
520;65;305;395
510;75;305;395
500;85;305;395
495;90;305;395
490;95;305;395
485;100;305;395
475;110;305;395
465;120;305;395
455;130;305;395
445;140;305;395
435;150;305;395
430;155;305;395
420;165;305;395
410;175;305;395
405;195;305;390
405;205;305;380
405;215;305;370
405;220;305;365
405;230;305;355
405;240;305;345
405;250;305;335
405;260;305;325
405;270;305;315
405;275;305;310
405;280;305;305
405;285;305;300
405;295;315;270
405;295;325;260
405;295;335;250
405;295;340;245
405;295;350;235
405;295;360;225
405;295;370;215
405;295;380;205
405;295;390;195
405;295;395;190
405;295;400;185
405;295;405;180
405;295;415;170
405;295;425;160
405;295;435;150
405;295;445;140
405;295;450;5
405;295;445;0
405;295;440;5
405;295;430;15
405;295;420;25
405;295;410;35
405;295;400;45
405;295;390;55
405;295;385;60
405;295;375;70
405;295;365;80
405;295;355;90
405;295;345;100
405;295;335;110
405;295;330;115
405;295;325;120
405;295;320;125
405;295;310;135
405;290;305;155
405;280;305;165
405;270;305;175
405;265;305;180
405;255;305;190
405;245;305;200
405;235;305;210
405;225;305;220
405;215;305;230
405;210;305;235
405;205;305;240
405;200;305;245
405;190;305;255
405;180;305;265
405;170;305;275
405;160;305;285
405;150;305;295
405;145;305;300
405;135;305;310
405;125;305;320
405;115;305;330
405;105;305;340
405;95;305;350
405;85;305;360
405;80;305;365
405;70;305;375
405;60;305;385
415;30;305;395
420;25;305;395
425;20;305;395
430;15;305;395
440;5;305;395
450;0;305;395
460;10;305;395
470;20;305;395
480;30;305;395
485;35;305;395
495;45;305;395
505;55;305;395
515;65;305;395
525;75;305;395
535;85;305;395
540;90;305;395
545;95;305;395
550;100;305;395
560;110;305;395
570;120;305;395
580;130;305;395
590;140;305;395
600;150;305;395
605;155;305;395
615;165;305;395
625;175;305;395
635;185;305;395
645;195;305;395
655;205;305;395
665;215;305;395
670;220;305;395
680;230;305;395
690;240;305;395
700;250;305;395
710;260;305;395
720;270;305;395
725;275;305;395
730;280;305;395
725;285;305;395
695;295;315;395
685;295;325;395
675;295;335;395
670;295;340;395
660;295;350;395
650;295;360;395
640;295;370;395
630;295;380;395
620;295;390;395
615;295;395;395
610;295;400;395
605;295;405;395
595;295;415;395
585;295;425;395
575;295;435;395
565;295;445;395
430;295;450;395
420;295;440;395
410;295;430;395
405;295;410;390
405;295;400;380
405;295;390;370
405;295;385;365
405;295;375;355
405;295;365;345
405;295;355;335
405;295;345;325
405;295;335;315
405;295;330;310
405;295;325;305
405;295;320;300
405;295;310;290
405;290;305;270
405;280;305;260
405;270;305;250
405;265;305;245
405;255;305;235
405;245;305;225
405;235;305;215
405;225;305;205
405;215;305;195
405;210;305;190
405;205;305;185
405;200;305;180
405;190;305;170
405;180;305;160
405;170;305;150
405;160;305;140
405;150;305;130
405;145;305;125
405;135;305;115
405;125;305;105
405;115;305;95
405;105;305;85
405;95;305;75
405;85;305;65
405;80;305;60
405;70;305;50
405;60;305;40
405;50;305;30
405;40;305;20
405;30;305;10
405;25;305;5
405;20;305;0
405;15;305;5
405;5;305;15
405;0;305;25
405;10;305;35
405;20;305;45
405;30;305;55
405;35;305;60
405;45;305;70
405;55;305;80
405;65;305;90
405;75;305;100
405;85;305;110
405;90;305;115
405;95;305;120
405;100;305;125
405;110;305;135
405;120;305;145
405;130;305;155
405;140;305;165
405;150;305;175
405;155;305;180
405;165;305;190
405;175;305;200
405;185;305;210
405;195;305;220
405;205;305;230
405;215;305;240
405;220;305;245
405;230;305;255
405;240;305;265
405;250;305;275
405;260;305;285
405;270;305;295
405;275;305;300
405;285;305;310
405;295;315;340
405;295;325;350
405;295;335;360
405;295;340;365
405;295;350;375
405;295;360;385
415;295;390;395
420;295;395;395
425;295;400;395
430;295;405;395
440;295;415;395
450;295;425;395
460;295;435;395
470;295;445;395
605;295;450;395
615;295;440;395
625;295;430;395
635;295;420;395
645;295;410;395
655;295;400;395
665;295;390;395
670;295;385;395
680;295;375;395
690;295;365;395
700;295;355;395
710;295;345;395
720;295;335;395
725;295;330;395
730;295;325;395
725;295;320;395
715;295;310;395
695;290;305;395
685;280;305;395
675;270;305;395
670;265;305;395
660;255;305;395
650;245;305;395
640;235;305;395
630;225;305;395
620;215;305;395
615;210;305;395
